ID,Area,Location,No_of_Bedrooms,New/Resale,Gymnasium,Lift_Available,Car_Parking,Maintenance_Staff,24x7_Security,Children_Play_Area,Clubhouse,Intercom,Landscaped_Gardens,Indoor_Games,Gas_Connection,Jogging_Track,Swimming_Pool,Price
3382,500,Thane West,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,5499000
3383,600,Borivali West,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,15000000
3384,1190,Seawoods,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,21000000
3385,630,Kharghar,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6500000
3386,950,Kharghar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7000000
3387,1020,Chembur,2,0,1,1,1,0,1,1,0,1,1,0,0,0,0,17500000
3388,1020,Chembur,2,0,1,1,1,0,1,1,0,1,1,0,1,0,0,17500000
3389,650,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4000000
3390,1650,Kharghar,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,12500000
3391,750,Deonar,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,14500000
3392,1000,Chembur,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,17000000
3393,1150,Kharghar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9500000
3394,650,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4500000
3395,625,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4700000
3396,950,Kharghar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000
3397,650,Chembur,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10500000
3398,950,Kurla,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,16500000
3399,700,Karjat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2100000
3400,600,Karjat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2064000
3401,962,Karjat,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2888000
3402,688,Karjat,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2064000
3403,700,Karjat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2100000
3404,688,Karjat,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2064000
3405,966,Karjat,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2898000
3406,962,Karjat,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2886000
3407,962,Karjat,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2886000
3408,650,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3400000
3409,3200,Seawoods,5,0,1,1,0,0,0,0,1,1,0,0,0,0,1,65000000
3410,610,Naigaon East,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,3200000
3411,560,Naigaon East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2500000
3412,510,Naigaon East,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2000000
3413,1153,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,18100000
3414,615,Naigaon East,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,3200000
3415,615,Naigaon East,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1,3200000
3416,700,Thane West,2,1,1,1,0,0,0,1,1,1,1,1,0,0,1,10900000
3417,585,Goregaon West,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,8700000
3418,900,Goregaon East,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14500000
3419,2664,Goregaon West,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1,65000000
3420,600,Goregaon West,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11000000
3421,510,Goregaon West,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9500000
3422,885,Goregaon West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,12600000
3423,592,Borivali West,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,11000000
3424,450,Kanjurmarg East,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,2300000
3425,425,Kurla West,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2100000
3426,425,Bandra East,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2300000
3427,570,Vashi,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2600000
3428,700,Kharghar,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,6900000
3429,425,Kurla West,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2150000
3430,410,Kurla West,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2100000
3431,720,Kharghar,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,7000000
3432,950,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7400000
3433,1100,Kharghar,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,9300000
3434,700,Kharghar,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6000000
3435,650,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5000000
3436,1120,Kharghar,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,9500000
3437,1500,Malad West,3,0,1,1,0,0,0,1,0,1,0,0,0,0,1,23500000
3438,1125,Kharghar,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,10000000
3439,650,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5200000
3440,725,Kalamboli,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,5900000
3441,931,Thane West,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,13500000
3442,676,Thane West,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,11200000
3443,880,Thane West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14800000
3444,1140,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,13600000
3445,1170,Malad West,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,15000000
3446,660,Mulund West,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,9500000
3447,1264,Bhandup West,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,21500000
3448,550,Chembur,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,6998999
3449,700,Kharghar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000
3450,700,Kharghar,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6500000
3451,650,Kharghar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000
3452,650,Kharghar,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,6500000
3453,711,Kharghar,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,6500000
3454,1270,Kharghar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11500000
3455,1050,Ulwe,2,0,1,1,0,0,1,1,1,1,0,0,1,1,1,8000000
3456,1200,Kharghar,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,15000000
3457,1100,Ulwe,2,0,1,1,0,0,1,1,1,1,0,0,0,1,1,8000000
3458,1120,Kharghar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8500000
3459,1120,Kharghar,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,8500000
3460,950,Kharghar,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6500000
3461,2465,Kandivali East,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,34500000
3462,1450,Kharghar,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000000
3463,1450,Kharghar,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1,17000000
3464,675,Kharghar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000
3465,675,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5500000
3466,1050,Kharghar,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,8499000
3467,1100,Kharghar,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,8500000
3468,2095,Kandivali East,5,1,1,1,1,0,1,1,1,1,0,1,0,1,1,51500000
3469,1100,Kharghar,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,10000000
3470,850,Kandivali East,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1,15500000
3471,1625,Thane West,4,1,1,1,1,0,1,1,1,1,0,0,0,1,1,36600000
3472,1750,Kandivali East,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,25500000
3473,1750,Kandivali East,3,0,1,1,1,0,1,1,1,1,0,0,1,1,1,27000000
3474,1245,Thane West,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,27900000
3475,1750,Kandivali East,3,0,1,1,1,0,1,1,1,1,0,0,0,1,1,25000000
3476,1250,Naigaon East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,3500000
3477,1252,Naigaon East,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,2000000
3478,510,Naigaon East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300000
3479,510,Naigaon East,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2300000
3480,1090,Kandivali East,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,16299999
3481,800,Kandivali East,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,12500000
3482,1200,Kandivali East,3,0,1,1,0,0,0,1,0,0,1,0,0,1,1,21500000
3483,739,Thane West,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,15200000
3484,1200,Kharghar,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9500000
3485,650,Ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5500000
3486,720,Ulwe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000
3487,675,Kharghar,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4200000
3488,1060,Kalyan East,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,6900000
3489,1075,Kandivali East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000000
3490,450,Chembur,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,6990000
3491,711,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,15400000
3492,863,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,19200000
3493,1012,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,21500000
3494,731,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,16000000
3495,969,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,20200000
3496,990,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,21400000
3497,662,Chembur,2,1,1,1,0,0,0,1,1,1,1,0,1,1,1,16500000
3498,1452,Mulund West,3,0,1,1,0,0,0,0,0,1,0,0,1,0,0,24000000
3499,660,Mulund West,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,10700000
3500,685,Malad West,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,8500000
3501,685,Malad West,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,8200000
3502,1600,Kharghar,3,0,1,1,0,0,0,1,0,1,0,0,0,0,1,17500000
3503,400,Taloja,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,2700000
3504,1860,Thane West,3,1,1,1,1,0,1,1,1,1,0,1,0,1,1,12900000
3505,632,Thane West,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,5900000
3506,976,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,8000000
3507,1500,Worli,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,47000000
3508,1200,Worli,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,37500000
3509,833,Palghar,2,1,0,1,0,0,0,1,1,0,0,0,0,0,1,3747999
3510,790,Juhu,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,40000000
3511,967,Palghar,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4351000
3512,800,Wadala East,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,14800000
3513,850,Wadala,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,18000000
3514,400,Thane West,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,6500000
3515,876,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,10900000
3516,535,Jogeshwari West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11000000
3517,1137,Thane West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14000000
3518,900,Taloja,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,5500000
3519,486,Thane West,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,5700000
3520,1130,Kalyan West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,6900000
3521,650,Kalamboli,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4600000
3522,1600,Goregaon West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,25000000
3523,1250,Goregaon West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,20000000
3524,1000,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,11000000
3525,1300,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14800000
3526,784,Thane West,2,1,1,1,1,0,0,1,1,1,1,1,0,0,1,9900000
3527,1146,Thane West,3,1,1,1,1,0,0,1,1,1,1,1,0,0,1,13500000
3528,550,Chembur,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,9000000
3529,446,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900000
3530,446,Borivali West,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,6900000
3531,525,Nala Sopara,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,2200000
3532,920,Dombivali East,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4140000
3533,920,Dombivali East,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4500000
3534,920,Dombivali East,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4600000
3535,800,Kalyan West,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,5500000
3536,1080,Kalyan West,2,0,1,1,0,1,1,1,1,1,1,1,0,0,0,5500000
3537,655,Kalyan West,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,4200000
3538,550,Anjurdive,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,4000000
3539,900,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,13899999
3540,2000,Vitthalwadi,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,8000000
3541,450,Taloja,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,3000000
3542,600,Bhiwandi,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,4000000
3543,610,Kamothe,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,4500000
3544,1250,Andheri West,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,25000000
3545,1640,Andheri West,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51500000
3546,730,Mira Road,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,6350000
3547,984,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,11800000
3548,575,Nala Sopara,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,3000000
3549,750,Chembur,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,17200000
3550,1850,Juhu,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,110000000
3551,900,Ambernath East,2,0,1,1,0,0,0,1,1,1,1,0,0,1,1,4850000
3552,992,Dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,13899999
3553,1020,Thane West,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,8400000
3554,1450,Powai,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1,26500000
3555,300,Andheri East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500000
3556,300,Jogeshwari East,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3500000
3557,400,Mulund East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500000
3558,1984,Dahisar,4,1,1,1,1,0,1,1,1,1,1,0,0,1,1,29400000
3559,1249,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,16500000
3560,1461,Thane West,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1,11900000
3561,1044,Thane West,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,12300000
3562,1505,Powai,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1,26900000
3563,975,Powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,16800000
3564,978,Powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1,17500000
3565,700,Ghatkopar West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,16900000
3566,500,Kanjurmarg East,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,11900000
3567,625,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000
3568,1205,Seawoods,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11100000
3569,1185,Mira Road East,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,9100000
3570,1390,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,11500000
3571,1820,Jogeshwari East,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,43000000
3572,1690,Goregaon East,2,0,1,1,1,0,0,1,1,1,1,0,0,1,1,38000000
3573,1200,Goregaon East,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,28500000
3574,1200,Goregaon East,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,31000000
3575,1820,Goregaon East,3,0,1,1,1,0,0,1,1,1,1,0,0,1,1,41500000
3576,1150,Powai,2,0,1,0,1,0,1,1,1,1,1,1,0,1,1,16500000
3577,1150,Powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,16500000
3578,985,Mulund East,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,15500000
3579,350,Mulund East,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6000000
3580,558,Mulund East,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,9200000
3581,345,Mulund East,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7000000
3582,800,Borivali West,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,12500000
3583,500,Borivali West,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8000000
3584,425,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200000
3585,900,Borivali West,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0,14200000
3586,900,Goregaon East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500000
3587,1150,Kandivali East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12200000
3588,975,Borivali West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16200000
3589,585,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9100000
3590,400,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5100000
3591,575,Borivali West,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,10000000
3592,610,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9800000
3593,540,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750000
3594,600,Borivali East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7800000
3595,600,Borivali West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7400000
3596,590,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10000000
3597,800,Borivali West,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,13500000
3598,650,Borivali West,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9500000
3599,1050,Kandivali West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000000
3600,1950,Borivali West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18500000
3601,1050,Borivali West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16800000
3602,1600,Borivali West,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,25000000
3603,1150,Kandivali East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500000
3604,650,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10000000
3605,800,Borivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,14000000
3606,850,Borivali West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13500000
3607,750,Borivali West,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14000000
3608,590,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7700000
3609,600,Borivali East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,10000000
